_key,active,age,birth_city,birth_country,birth_date,birth_state,college,competitions,depth_chart_order,depth_chart_position,espn_id,fantasy_data_id,fantasy_positions,first_name,full_name,gsis_id,hashtag,height,high_school,injury_body_part,injury_notes,injury_start_date,injury_status,kalshi_id,last_name,metadata,metadata.channel_id,metadata.genius_id,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_off_2026_0,metadata.injury_override_off_2026_1,metadata.injury_override_post_2024_3,metadata.injury_override_pre_2025_0,metadata.injury_override_pre_2026_1,metadata.injury_override_pre_2026_2,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2020_10,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2021_3,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_13,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2024_6,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2025_1,metadata.injury_override_regular_2025_10,metadata.injury_override_regular_2025_11,metadata.injury_override_regular_2025_12,metadata.injury_override_regular_2025_15,metadata.injury_override_regular_2025_16,metadata.injury_override_regular_2025_2,metadata.injury_override_regular_2025_3,metadata.injury_override_regular_2025_4,metadata.injury_override_regular_2025_5,metadata.injury_override_regular_2025_6,metadata.injury_override_regular_2025_7,metadata.injury_override_regular_2025_8,metadata.injury_override_regular_2025_9,metadata.name,metadata.override_active,metadata.rookie_year,metadata.source_id,metadata.years_exp_shift,number,oddsjam_id,opta_id,pandascore_id,player_id,player_shard,position,practice_description,practice_participation,rotowire_id,rotoworld_id,search_first_name,search_full_name,search_last_name,sport,sportradar_id,stats_id,status,swish_id,team,team_abbr,team_changed_at,weight,yahoo_id,years_exp
13432,true,,,,,,Penn State,[],,TE,,28059,"[""TE""]",Khalil,Khalil Dinkins,,#khalildinkins-NFL-SF-82,76,North Allegheny (PA),,,,,571e879a-ede0-459c-a072-3d621a2fcb6f,Dinkins,,1354304013222281216,1500743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,09af7bb1-4a91-441c-bdc1-e61e5e87296c,,82,,,,13432,0,TE,,,19449,,khalil,khalildinkins,dinkins,nfl,aade29a0-41d2-11f1-9a05-39136b423f8c,,Active,,SF,,,226,,0
13433,true,24,,,2002-06-30,,Indiana,[],3,RB,,28064,"[""TE""]",Riley,Riley Nowakowski,,#rileynowakowski-NFL-PIT-37,74,Marquette (WI),,,,,ac8bab32-a367-4f83-96fa-1d7cccc43622,Nowakowski,,1353866081743171584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,57ea8923-b9d4-497e-95f2-44516539dbbc,,37,,,,13433,9,TE,,,19451,,riley,rileynowakowski,nowakowski,nfl,d85be8f9-009d-4de5-838d-1cb07e4105cc,,Active,,PIT,,,250,,0
13434,true,23,,,2003-02-12,,Ohio State,[],2,TE,,26978,"[""TE""]",Will,Will Kacmarek,,#willkacmarek-NFL-MIA-82,78,Mary Institute and St. Louis Country Day (MO),,,,,e4b65f3c-6382-4f56-90f7-3bcd67c0d59e,Kacmarek,,1353609373372411904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,d6ade8ea-2918-4f33-8155-622b6c62ac41,,82,,,,13434,5,TE,,,19450,,will,willkacmarek,kacmarek,nfl,8f405d6d-46dd-4f4e-b6cf-52379cd9bb54,,Active,,MIA,,,264,,0
13435,true,24,,,2002-02-25,,Cincinnati,[],3,TE,,26843,"[""TE""]",Joe,Joe Royer,,#joeroyer-NFL-CLE-18,77,Elder (OH),Personal,,,Questionable,60c0ca34-40c9-4f3d-b278-5e319971b89c,Royer,,1353866089846566912,1519126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,77dd89ec-37d6-4154-8ec1-f6e3fdbba13f,,18,,,,13435,0,TE,,,19312,,joe,joeroyer,royer,nfl,8ed0fa45-2483-45ba-8c8e-2e836634bf96,,Active,,CLE,,,250,,0
13436,true,24,,,2002-03-31,,South Alabama,[],,RB,,26794,"[""RB""]",Kentrel,Kentrel Bullock,,#kentrelbullock-NFL-CIN-31,70,Columbia (MS),,,,,d7b94ced-552b-4a6b-b228-98e8e492238f,Bullock,,1358531911072387072,1490027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,8abbbc2c-acd1-4331-86df-6b5c2dd2e75a,,31,,,,13436,7,RB,,,19307,,kentrel,kentrelbullock,bullock,nfl,1be48b20-4afd-11f1-9a22-431d4912538f,,Active,,CIN,,,204,,0
13437,true,24,,,2001-12-13,,Oregon,[],5,RB,,26830,"[""RB""]",Noah,Noah Whittington,,#noahwhittington-NFL-HOU-26,68,Peach County (GA),Ankle,,,Questionable,2e8bf813-8e2f-4962-9afd-ddb2fc736a4f,Whittington,,1354907981451378688,1500280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,4abe93f2-0e34-4191-8317-27235b4858fe,,26,,,,13437,0,RB,,,19305,,noah,noahwhittington,whittington,nfl,e656bff0-4322-11f1-a39d-09ec94a91f1f,,Active,,HOU,,,203,,0
13438,true,24,,,2002-01-02,,Toledo,[],6,RB,,23194,"[""RB""]",DeaMonte,DeaMonte Trayanum,,#deamontetrayanum-NFL-NYJ-40,70,Archbishop Hoban (OH),,,,,2e4a45d5-0eb1-49d1-8805-db3796c203f3,Trayanum,,1354923073005957120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,29ec3290-4242-45da-87b2-82246f08ca3e,,40,,,,13438,2,RB,,,,,deamonte,deamontetrayanum,trayanum,nfl,b41a7500-4330-11f1-b082-4721a7dc12bc,,Active,,NYJ,,,224,,0
13441,true,21,,,2004-12-23,,Utah,[],,OL,,26824,"[""OT""]",Caleb,Caleb Lomu,,#caleblomu-NFL-NE-74,78,Highland (AZ),,,,,b386827a-874d-4bc7-bd6e-d95219955c04,Lomu,,1353246931433840640,1506060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,74,,,,13441,1,OT,,,19412,,caleb,caleblomu,lomu,nfl,e2df21a2-173f-4b95-821e-320ac0509ed9,,Active,,NE,,,313,,0
13442,true,22,,,2003-09-02,,Georgia Tech,[],,OL,,26992,,Keylan,Keylan Rutledge,,#keylanrutledge-NFL-HOU-66,76,Franklin County (GA),,,,,dae06ee2-af24-443b-9201-6ae68f480d68,Rutledge,,1353246928581713920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,66,,,,13442,8,G,,,19461,,keylan,keylanrutledge,rutledge,nfl,a786a6f5-5f1b-4534-a07c-b8d3b649b907,,Active,,HOU,,,320,,0
13443,true,22,,,2003-10-19,,Arizona State,[],,OL,,26881,"[""OT""]",Max,Max Iheanachor,,#maxiheanachor-NFL-PIT-71,78,King (CA),Upper Body,,,Questionable,d7cdd24d-8926-4d15-9cfd-581dd3c97592,Iheanachor,,1353246938559963136,1485478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,71,,,,13443,3,OT,,,19389,,max,maxiheanachor,iheanachor,nfl,d5de4f73-6082-4719-b1bb-4bc589ec3d97,,Active,,PIT,,,321,,0
13444,true,22,,,2004-07-25,,Georgia,[],,OL,,26916,"[""OT""]",Monroe,Monroe Freeling,,#monroefreeling-NFL-CAR-57,79,Oceanside (CA),,,,,367873c4-e453-423d-8dd3-f996c55a7786,Freeling,,1353246959757975552,1491571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,57,,,,13444,2,OT,,,19409,,monroe,monroefreeling,freeling,nfl,a8989a3d-0eb6-4a86-9056-4d5ed3f12189,,Active,,CAR,,,315,,0
13445,true,23,,,2003-03-12,,Florida,[],1,LDE,,28058,"[""DL""]",Caleb,Caleb Banks,,#calebbanks-NFL-MIN-95,78,Southfield (MI),,,,,f726d7a6-fa11-4135-8bfe-f1aa3e3c1c38,Banks,,1353246900546985984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,95,,,,13445,7,DT,,,19417,,caleb,calebbanks,banks,nfl,b182f2f3-d16b-4560-b95f-eba819141a91,,Active,,MIN,,,327,,0
13446,true,22,,,2004-02-25,,Clemson,[],,OL,,26878,"[""OT""]",Blake,Blake Miller,,#blakemiller-NFL-DET-76,78,Strongsville (OH),,,,,a550206f-08e1-44ab-b27e-7caf4a4f1b84,Miller,,1353246935544258560,1488762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,76,,,,13446,6,OT,,,19408,,blake,blakemiller,miller,nfl,53250724-f988-44f7-9545-3d5bc279a3ee,,Active,,DET,,,320,,0
13447,true,22,,,2004-04-17,,Penn State,[],,OL,,26788,"[""OG""]",Vega,Vega Ioane,,#vegaioane-NFL-BAL-71,76,Graham-Kapowsin (WA),,,,,8b2abe47-4e7d-46e6-bac7-aed9404cd4b0,Ioane,,1353246955626586112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,71,,,,13447,0,OG,,,19400,,vega,vegaioane,ioane,nfl,6c4f6f87-2efa-4334-8271-4699877c10d0,,Active,,BAL,,,326,,0
13448,true,21,,,2005-06-04,,Alabama,[],,OL,,26825,"[""OT""]",Kadyn,Kadyn Proctor,,#kadynproctor-NFL-MIA-74,79,Southeast Polk (IA),,,,,494a1424-5602-48f3-ad82-b34b948c9de4,Proctor,,1353246910256799744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,74,,,,13448,4,OT,,,19267,,kadyn,kadynproctor,proctor,nfl,7212da64-67f8-4d7c-a6cd-400882e69ea2,,Active,,MIA,,,360,,0
13449,true,21,,,2005-06-04,,Miami (FL),[],,OL,,26826,"[""OT""]",Francis,Francis Mauigoa,,#francismauigoa-NFL-NYG-65,78,IMG Academy (FL),Upper Body,,,Questionable,d555493d-dc02-4e42-8e0c-c931f29bbbe6,Mauigoa,,1353246889209782272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,65,,,,13449,5,OT,,,19396,,francis,francismauigoa,mauigoa,nfl,b52c50ae-ed6e-4a32-966b-f655ba22692f,,Active,,NYG,,,335,,0
13450,true,21,,,2004-11-04,,Utah,[],,OL,,26860,"[""OT""]",Spencer,Spencer Fano,,#spencerfano-NFL-CLE-55,78,Timpview (UT),,,,,b8105c68-b1f2-42b7-ae95-c03ee5633d67,Fano,,1353246946868879360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,55,,,,13450,8,OT,,,19401,,spencer,spencerfano,fano,nfl,d8b4adfc-9f49-4b7a-92ec-fa98f8a5a6e7,,Active,,CLE,,,315,,0
13451,true,23,,,2002-12-12,,Florida,[],,OL,,26895,,Jake,Jake Slaughter,,#jakeslaughter-NFL-LAC-66,76,Trinity Catholic (FL),,,,,6bf62285-6c31-4153-b48a-dd66eebc7ab4,Slaughter,,1353579177336397824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,66,,,,13451,2,C,,,19458,,jake,jakeslaughter,slaughter,nfl,b94d52f7-fa89-4129-bfe1-7316b5b1e0ae,,Active,,LAC,,,308,,0
13452,true,24,,,2002-05-03,,TCU,[],2,FS,,27044,"[""DB""]",Bud,Bud Clark,,#budclark-NFL-SEA-9,73,Alexandria (LA),,,,,ace77831-1628-4aaa-94a1-fbd485355fc6,Clark,,1353579178494025729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,9,,,,13452,5,DB,,,19562,,bud,budclark,clark,nfl,056e91ac-fb38-426b-855a-6c3e16d69eee,,Active,,SEA,,,188,,0
13453,true,23,,,2002-09-06,,Texas Tech,[],2,MLB,,26853,"[""LB""]",Jacob,Jacob Rodriguez,,#jacobrodriguez-NFL-MIA-10,73,S.H. Rider (TX),,,,,a3b579eb-9ffb-4108-aeb8-1b9de6e64135,Rodriguez,,1353579179609710592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,10,,,,13453,8,LB,,,19552,,jacob,jacobrodriguez,rodriguez,nfl,60d720f0-e962-43fb-82f3-9594e0a03d73,,Active,,MIA,,,235,,0
13454,true,22,,,2004-04-11,,Ohio State,[],2,RCB,,26974,"[""DB""]",Davison,Davison Igbinosun,,#davisonigbinosun-NFL-BUF-21,74,Union City (NJ),,,,,f6dedad8-374e-4c49-8011-342dbd50bd51,Igbinosun,,1353579180893167616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,21,,,,13454,8,CB,,,19573,,davison,davisonigbinosun,igbinosun,nfl,8f64b192-6cf8-4380-abaf-f7eb28e9aca8,,Active,,BUF,,,189,,0
13455,true,21,,,2004-09-19,,Clemson,[],3,LOLB,,26783,"[""DL""]",TJ,TJ Parker,,#tjparker-NFL-BUF-99,75,Central (AL),,,,,f35d3d42-6991-4ec5-8c49-cda9751f0c2a,Parker,,1353579182063378432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,99,,,,13455,6,DE,,,19378,,tj,tjparker,parker,nfl,fbef2f3b-ceb0-4261-b5c2-7b1cd5183322,,Active,,BUF,,,263,,0
13456,true,24,,,2001-10-19,,Iowa,[],,OL,,28102,,Logan,Logan Jones,,#loganjones-NFL-CHI-54,75,Lewis Central (IA),,,,,0c2d7e04-ff00-4ac3-ae11-74bd419056aa,Jones,,1353579183254560768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,54,,,,13456,8,C,,,19470,,logan,loganjones,jones,nfl,bf85640a-c799-4fa1-be2f-a8746040c930,,Active,,CHI,,,299,,0
13457,true,22,,,2004-05-27,,Illinois,[],2,LOLB,,27001,"[""DL""]",Gabe,Gabe Jacas,,#gabejacas-NFL-NE-50,76,Fort Pierce Central (FL),,,,,c5b6208d-adf7-46d9-8eb2-c7c16a5cbb0b,Jacas,,1353579184437354496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,50,,,,13457,1,DE,,,19509,,gabe,gabejacas,jacas,nfl,29168f46-3f82-4ec5-afea-4ba8ebca5c74,,Active,,NE,,,261,,0
13458,true,23,,,2002-12-06,,Michigan,[],2,RDE,,26908,"[""DL""]",Derrick,Derrick Moore,,#derrickmoore-NFL-DET-9,75,St. Frances (MD),Groin,,,Questionable,069d6912-a351-424c-b7fe-3589465c7f97,Moore,,1353579185590788096,1496954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,9,,,,13458,7,DE,,,19524,,derrick,derrickmoore,moore,nfl,801b2291-f0d4-4a31-8d58-8eaa43d677e4,,Active,,DET,,,260,,0
13459,true,22,,,2004-06-10,,Texas A&M,[],,OL,,26877,,Chase,Chase Bisontis,,#chasebisontis-NFL-ARI-57,78,Don Bosco Prep (NJ),Knee - MCL,Surgery,,IR,0a6f9f5f-d451-4cbb-8e80-e47c7b50a8e4,Bisontis,,1353579186966519808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,57,,,,13459,2,G,,,19420,,chase,chasebisontis,bisontis,nfl,dc8a8d3e-b411-4589-9cd8-716d396f0d3e,,Inactive,,ARI,,,314,,0
13460,true,22,,,2004-03-18,,Missouri,[],2,LOLB,,26886,"[""DL""]",Zion,Zion Young,,#zionyoung-NFL-BAL-9,77,Westlake (GA),,,,,d2333251-27f6-4011-94f5-c17f5dc6d67f,Young,,1353579188153507840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,9,,,,13460,1,DE,,,19538,,zion,zionyoung,young,nfl,211a4cbc-957a-4b9c-b562-1cb49a83d1ed,,Active,,BAL,,,267,,0
13461,true,25,,,2001-05-15,,Missouri,[],,OL,,28114,"[""OL""]",Keagen,Keagen Trost,,#keagentrost-NFL-LAR-79,76,Kankakee (IL),Hamstring,,,Questionable,d7f1d2d1-1d55-42d3-9733-67482f023fe3,Trost,,1353609387125534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,79,,,,13461,7,OL,,,19453,,keagen,keagentrost,trost,nfl,e815595d-55f9-4045-8d04-6bcbdcec43a9,,Active,,LAR,,,311,,0
13462,true,23,,,2003-06-30,,Miami (FL),[],2,SS,,28134,"[""DB""]",Jakobe,Jakobe Thomas,,#jakobethomas-NFL-MIN-8,73,Tullahoma (TN),Back,Soreness,,Questionable,d29c2c65-3982-48df-9ca4-4a0b8b59a3bf,Thomas,,1353609388417380352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,8,,,,13462,8,DB,,,19599,,jakobe,jakobethomas,thomas,nfl,5d66091e-c05f-42b8-9229-9d169c8c6273,,Active,,MIN,,,211,,0
13463,true,23,,,2003-01-23,,Northwestern,[],,OL,,26868,"[""OT""]",Caleb,Caleb Tiernan,,#calebtiernan-NFL-MIN-78,79,Detroit Country Day (MI),Ankle,,,Questionable,8a75a81b-8e9a-4b59-ab62-b3a6a7d6a362,Tiernan,,1353609389696643072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,78,,,,13463,3,OT,,,19454,,caleb,calebtiernan,tiernan,nfl,d09b35b5-f977-4e24-9086-45ed0d495c8d,,Active,,MIN,,,323,,0
13464,true,22,,,2004-03-11,,Iowa State,[],2,NT,,26889,"[""DL""]",Domonique,Domonique Orange,,#domoniqueorange-NFL-MIN-97,74,North Kansas (MO),,,,,031c55fd-066c-44eb-af9d-fefb2fa4d54c,Orange,,1353609390984294400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,97,,,,13464,8,DT,,,19527,,domonique,domoniqueorange,orange,nfl,f8744024-7ce5-4b12-8da6-59f2d962d65b,,Active,,MIN,,,322,,0
13465,true,22,,,2004-07-19,,Miami (FL),[],,OL,,27030,"[""OT""]",Markel,Markel Bell,,#markelbell-NFL-PHI-72,81,Cleveland Central (MS),,,,,e3ccfc80-51b8-495a-abe5-4371c1628d21,Bell,,1353609392347443200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,72,,,,13465,4,OT,,,19384,,markel,markelbell,bell,nfl,a3cd7a9a-3e6d-4b40-8714-4784366c1d0d,,Active,,PHI,,,346,,0
13466,true,22,,,2003-10-17,,Auburn,[],2,LOLB,,26987,"[""DL""]",Keyron,Keyron Crawford,,#keyroncrawford-NFL-LV-42,76,Briarcrest Christian (TN),,,,,bc17613b-084e-4c2a-9773-e44bfe8e6995,Crawford,,1353609393668648960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,42,,,,13466,0,DE,,,19498,,keyron,keyroncrawford,crawford,nfl,68e74de8-ded1-4ecc-bb17-12d6cc09dd5a,,Active,,LV,,,253,,0
13467,true,23,,,2002-10-12,,Texas A&M,[],,OL,,26990,"[""OT""]",Trey,Trey Zuhn,,#treyzuhn-NFL-LV-66,79,Fossil Ridge (CO),,,,,cfb70570-0f9b-4d06-bade-144dc4a4ec06,Zuhn,,1353609394905968640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,66,,,,13467,1,OT,,,19438,,trey,treyzuhn,zuhn,nfl,85cd0aa2-637b-4a01-99ca-a6579f9a5df8,,Active,,LV,,,319,,0
13468,true,23,,,2003-08-17,,Missouri,[],2,RDE,,26985,"[""DL""]",Chris,Chris McClellan,,#chrismcclellan-NFL-GB-55,75,Owasso (OK),,,,,28abdd2f-0b58-4c26-852a-305c21522581,McClellan,,1353609396076179456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,55,,,,13468,9,DT,,,19523,,chris,chrismcclellan,mcclellan,nfl,2ba15713-32e1-44c5-b64b-54022e80e1f4,,Active,,GB,,,313,,0
13469,true,22,,,2004-08-17,,Washington,[],2,LCB,,28117,"[""DB""]",Tacario,Tacario Davis,,#tacariodavis-NFL-CIN-20,76,Millikan (CA),,,,,cf02be9f-b3c7-4294-b7e8-8ada409a0bc9,Davis,,1353609397414162432,1485397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,20,,,,13469,5,CB,,,19563,,tacario,tacariodavis,davis,nfl,99f37361-660a-4cdd-9728-65796d1c5b7a,,Active,,CIN,,,194,,0
13470,true,22,,,2004-05-06,,Georgia,[],2,LCB,,26890,"[""DB""]",Daylen,Daylen Everette,,#dayleneverette-NFL-PIT-23,73,IMG Academy (FL),,,,,d5f12e65-da19-4906-b1af-0af85b265945,Everette,,1353609398555013120,1491424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,23,,,,13470,6,CB,,,19566,,daylen,dayleneverette,everette,nfl,c7ddd9d2-4a26-4606-b42f-ff156dc82a9b,,Active,,PIT,,,196,,0
13471,true,23,,,2003-05-08,,Iowa,[],,OL,,26827,"[""OT""]",Gennings,Gennings Dunker,,#genningsdunker-NFL-PIT-73,77,Lena-Winslow (IL),,,,,019d750b-16aa-4c03-b147-659ca21004d3,Dunker,,1353609399926550528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,73,,,,13471,6,OT,,,19477,,gennings,genningsdunker,dunker,nfl,f5185485-6453-4692-a253-0370d5d4875e,,Active,,PIT,,,319,,0
13472,true,23,,,2003-05-14,,Texas A&M,[],2,LDE,,28075,"[""DL""]",Tyler,Tyler Onyedim,,#tyleronyedim-NFL-DEN-98,75,John and Randolph Foster (TX),,,,,88e56d3b-35a9-447a-bb35-55c08691ce7a,Onyedim,,1353609401562329088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,98,,,,13472,6,DT,,,19526,,tyler,tyleronyedim,onyedim,nfl,59843284-45e6-4bc5-afea-b6347a277e7f,,Active,,DEN,,,292,,0
13473,true,23,,,2003-02-20,,Florida,[],,OL,,26989,"[""OT""]",Austin,Austin Barber,,#austinbarber-NFL-CLE-58,79,Trinity Christian (FL),,,,,0d275b9c-0b74-4c07-8def-5924024ab19e,Barber,,1353609402908700672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,58,,,,13473,2,OT,,,19434,,austin,austinbarber,barber,nfl,2418acae-cc8f-4095-9fec-a5e1c90ffec0,,Active,,CLE,,,320,,0
13474,true,23,,,2003-05-10,,Maryland,[],2,FS,,28122,"[""DB""]",Jalen,Jalen Huskey,,#jalenhuskey-NFL-JAX-22,73,Quince Orchard (MD),,,,,d4de1d35-c2f9-48dd-aae3-08930d97f4d3,Huskey,,1353609404229906432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,22,,,,13474,2,DB,,,19386,,jalen,jalenhuskey,huskey,nfl,0ee91fce-62c7-48cd-913e-c95e30c9397c,,Active,,JAX,,,201,,0
13475,true,24,,,2001-10-04,,Oregon,[],,OL,,26870,,Emmanuel,Emmanuel Pregnon,,#emmanuelpregnon-NFL-JAX-75,76,Thomas Jefferson (CO),,,,,2e05080f-2026-4956-a1b8-90271d77558d,Pregnon,,1353609405576278017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,75,,,,13475,1,G,,,19464,,emmanuel,emmanuelpregnon,pregnon,nfl,9261cf3e-86c5-461c-978a-efbe9793c27a,,Active,,JAX,,,318,,0
13476,true,23,,,2003-05-17,,Texas A&M,[],2,LDT,,28079,"[""DL""]",Albert,Albert Regis,,#albertregis-NFL-JAX-98,73,La Porte (TX),,,,,fbb4500e-784a-41c1-857d-ce171b96e16b,Regis,,1353609406868123648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,98,,,,13476,2,DT,,,19531,,albert,albertregis,regis,nfl,bbb6e30a-9d04-41c6-b48c-f71852fee53a,,Active,,JAX,,,317,,0
13477,true,24,,,2002-07-24,,Georgia,[],4,LWR,,25906,"[""WR""]",Colbie,Colbie Young,,#colbieyoung-NFL-CIN-86,76,Binghamton (NY),,,,,73fbbf74-85c0-40d6-bc35-13d2a066ff63,Young,,1353835884373381120,1519703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,86,,,,13477,5,WR,,,19447,,colbie,colbieyoung,young,nfl,044ebd08-c458-40ca-8c97-51c6e15abdb8,,Active,,CIN,,,218,,0
13478,true,23,,,2003-02-28,,Washington,[],2,RCB,,26994,"[""DB""]",Ephesians,Ephesians Prysock,,#ephesiansprysock-NFL-SF-35,75,Bishop Alemany (CA),,,,,c3594486-c6cb-4a39-b2a4-3feb200bfe73,Prysock,,1353835910155767808,1515330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,35,,,,13478,9,CB,,,19588,,ephesians,ephesiansprysock,prysock,nfl,3f2b858d-39bf-490c-84d0-94024ee6a54a,,Active,,SF,,,196,,0
13479,true,22,,,2004-03-09,,Pittsburgh,[],2,LOLB,,26917,"[""LB""]",Kyle,Kyle Louis,,#kylelouis-NFL-MIA-19,72,East Orange Campus (NJ),,,,,5349a2a0-ed28-4d1c-ba08-558a3cad111e,Louis,,1353835854849675264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,19,,,,13479,0,LB,,,19390,,kyle,kylelouis,louis,nfl,273b6e0a-85c5-4b58-8785-ff6870066aa8,,Active,,MIA,,,225,,0
13480,true,21,,,2004-10-11,,Alabama,[],,DL,,26790,"[""DL""]",LT,LT Overton,,#ltoverton-NFL-DAL-99,75,Milton (GA),,,,,ee95b265-1b98-4afc-bff9-c7c9e12b502f,Overton,,1353835902496968704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,99,,,,13480,3,DE,,,19381,,lt,ltoverton,overton,nfl,6ad7dcb7-9069-414e-a19f-b8beee58d7fa,,Active,,DAL,,,274,,0
13481,true,24,,,2002-07-08,,Oregon,[],2,MLB,,27023,"[""LB""]",Bryce,Bryce Boettcher,,#bryceboettcher-NFL-IND-50,73,South Eugene (OR),,,,,0c09b275-d4f7-422f-aefe-8942ab6b54c9,Boettcher,,1353835874382548992,1500434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,50,,,,13481,9,LB,,,19541,,bryce,bryceboettcher,boettcher,nfl,8ee9120d-e919-4749-9c17-6f78f6e673c1,,Active,,IND,,,230,,0
